Strain,Stress
0.00087206233593748,2.5882419327878443
0.004173753180906656,6.687736942628555
0.006623401676786645,10.379800128146126
0.00826041547012089,13.490475940295743
0.00985560976883638,17.333658661082247
0.010996806374773871,21.12587396284437
0.012335249006866777,25.04135145253129
0.013687474983494607,29.565399759931132
0.015200923400292913,33.98936368926006
0.016198992150699216,38.48635617301776
0.017378552771513713,42.89009695977121
0.018486551993022595,48.00611159919207
0.019435763311299988,51.948490594693006
0.020337442973852843,56.27507855353171
0.0210381174686323,60.33420837318359
0.022181197222224606,64.43875883002607
0.02256649974092467,67.95400390683088
0.023319248423951132,72.0228743498316
0.024396717786306775,77.10778932534062
0.025014576398075746,81.45041011759864
0.02604152657507002,85.70509649190902
0.026786584792903106,90.65523692688045
0.02770843046551366,95.45079236146269
0.028462624440930687,99.75937614918628
0.029430410874582445,104.26632586294407
0.030172764996975122,108.76797036262735
0.031214210526666793,113.27003196215884
0.03178842872094552,117.92332302235477
0.0329133091129839,123.32295402976585
0.033668680857392004,127.82688025892644
0.034420673962573735,131.77043205115285
0.03510253079483036,136.15937409132326
0.03598209444965569,140.55628995881526
0.03689788587902655,145.7855641382045
0.03750478213672257,150.1073199911466
0.03825121682349906,154.56682705709161
0.03932154908337768,159.54639398421136
0.04007937183054947,164.4568386965887
0.04077076552048,168.41453611768256
0.04136661450484974,172.62944931221173
0.0423389077642355,176.87738774184874
0.04298772638170252,180.96298555909053
0.043479203054362,184.83370333668645
0.04460560216896883,190.48522667327006
0.043857086405457185,187.1184199105803
0.045423752275265364,195.3364030643306
0.046114493252503365,199.18584284587214
0.04680590248321227,203.1461178298124
0.04731646367576071,207.30642925725417
0.048377121801089606,212.11932689758225
0.04895267452887799,216.99396105300795
0.049783318033433034,221.04154066281288
0.05077241950802751,226.92696564074203
0.05152664925190274,231.24148191438215
0.052217543416813464,235.11632910112465
0.0525445990980962,239.0359137253194
0.053554398916078105,242.60287076461992
0.0544187548091902,247.92832987954208
0.05480746075835835,252.00806121972678
0.05561253080201198,256.12766780944406
0.05668522193003955,261.4984719543336
0.05744703088686919,267.0700615368339
0.05857610728907369,273.1656345127954
0.057825604248525043,269.4692219011116
0.058963515583246036,277.03013935529884
0.05977340770842392,280.5116632888093
0.0604668424205834,284.8078806304079
0.061157314024329265,288.6126426559438
0.061782208723515704,291.60599375294476
0.06225936501290818,295.25835638987536
0.06288533979619293,299.4373526143079
0.06391380852924737,304.37526277658935
0.06437372849198822,308.76350124060644
0.06542191452595912,312.94566599753597
0.06658451321969924,318.13079398393717
0.06767104035823297,322.20175257377196
0.07054688985766466,326.1273577558175
0.07455975901442852,327.4009434433694
0.07857220433178165,328.60423196238077
0.08258549732795624,329.948114818473
0.08660006184236296,331.5028891801867
0.09061530449982685,333.170139011565
0.09463037762152647,334.8092699755272
0.09864502690381532,336.37810377094894
0.10265916757881137,337.8625809641221
0.1066727996465145,339.26270155504676
0.1106851601959855,340.45193064035004
0.11469667306663504,341.5005653885725
0.11870699918693457,342.3523680648816
0.12271741007511623,343.2182301748989
0.12672570176624431,343.73260644221386
0.13073458683254738,344.34539874548545
0.13474220038061835,344.7472995431357
0.13874752519587133,344.76959563066754
0.14275301954688863,344.8200105856156
0.14675673377238094,344.5751774326937
0.1507617195161054,344.54123578539316
0.1547641622233655,344.08551112684995
0.15876410427810236,343.2150331739181
0.16276119813199919,341.8721582483943
0.1667518581036413,339.46217230442664
0.17037341328606298,336.22346474137487
0.17344794649062906,332.8421769231977
0.17615788637375943,329.38043063278644
0.1790492703949072,325.8175158451995
0.1817620353695383,322.8243336579525
0.1839258889507692,319.3751964806795
0.1860873004096812,315.5210137132449
0.18800643113344484,311.74280655317256
0.18986471970979946,307.9384859451272
0.1920233338286007,303.62034186532554
0.19351641411271758,299.6335649409781
0.19499837163972736,296.6777166353645
